Year,Filename,Source
1818,A Tribute to the Memory of Sir Samuel Romilly [In verse.],blbooks
1818,"A Visit to the Monastery of La Trappe, in 1817; with notes taken during a tour through Le Perche, Normandy, ... and the environs of Paris ... Illustrated with numerous coloured engravings, etc",blbooks
1818,A Wreath for the Urn: an Elegy on the Princess Charlotte; with other poems,blbooks
1818,A Year's Residence in the United States of America,blbooks
1818,"A few concise examples of seven hundred errors in Shakespeare's plays, now corrected and elucidated, etc",blbooks
1818,A few leaves from my Field-Book; containing some Pictures in Miniature [In verse.] Book the First,blbooks
1818,"A full and correct account of the Military Occurrences of the late War between Great Britain and the United States of America, etc",blbooks
1818,"A guide to the watering-places, on the coast, between the Exe and the Dart, including Teignmouth, Dawlish, and Torquay, etc",blbooks
1818,"Account of a Voyage of Discovery to the West Coast of Corea, and the Great Loo-Choo Island. With an appendix ... and a vocabulary of the Loo-Choo Language, by H. I. Clifford",blbooks
1818,Adhelm and Ethelfled. A metrical story. (Notes.),blbooks
1818,"Adversaria; or, selections and reflections on civil, political, moral, and religious subjects",blbooks
1818,"America and her Resources; or, a View of the agricultural, commercial ... moral and religious capacity and character of the American people",blbooks
1818,"An Account of Tenby, containing an historical sketch of the place, ... and a description of its present state, etc",blbooks
1818,"An Account of the Estates, Trust, and other property, belonging to the Parish of St. Giles, Camberwell",blbooks
1818,"An Address on the subject of Chain Cables; and on the Dry Rot in the Royal Navy [In verse, with notes.]",blbooks
1818,"An Autumn near the Rhine; or, sketches of courts, society, scenery, &c. in some of the German States bordering on the Rhine [By C. E. Dodd.]",blbooks
1818,"An Elegiac Tribute to the Memory of our much-loved and deeply-lamented Princess Charlotte ... By an old Seaman. To which is added, the Tears of Ocean, an elegy",blbooks
1818,An Elegy on the Death of Richard Reynolds with other poems,blbooks
1818,An Historical Account of Winchester; with descriptive walks,blbooks
1818,"An account of the natives of the Tonga Islands in the South Pacific Ocean, with an original grammar of their language ... compiled ... from the ... communications of W. M. ... by J. Martin",blbooks
1818,"Annals of Ireland, ecclesiastical, civil and military from March 19th 1635, to July 12th 1691",blbooks
1818,"Arthur; or, the Pastor of the Village; a poem [By John Leonard Knapp.]",blbooks
1818,"Ballads of archery, sonnets, etc [With accompaniments.]",blbooks
1818,"Bamburgh Castle; a poem, etc",blbooks
1818,"Begin. The re-appearance of Buonaparté on the shores of France, etc [An account of the Battle of Waterloo by Sir George D. L. Evans, in confutation to that by Baron G. Gourgaud.]",blbooks
1818,"Bellamira; or, The fall of Tunis ... Second edition",blbooks
1818,"Bellamira; or, The fall of Tunis ... Third edition",blbooks
1818,"Bellamira; or, the Fall of Tunis. A tragedy, in five acts, etc",blbooks
1818,"Belshazzar's Feast. A Seatonian prize poem, with notes relative to the history of the Babylonian and Assyrian Empires",blbooks
1818,"Beppo, a Venetian Story [In verse. By Lord Byron.]",blbooks
1818,"Black Ball's Vale, or the Farewell address of a theatrical shoe black and cobler on his leaving a certain college in a certain English university [In verse.]",blbooks
1818,"Bodiam Castle: a poem, in six cantos. With notes",blbooks
1818,"Britain; or, Fragments of Poetical Aberration",blbooks
1818,"Brutus, etc. Fifth edition",blbooks
1818,"Cheltea; a descriptive poem, wherein the Genius of the Cheltenham Springs is supposed to describe the virtues of the waters. ... The walks and rides in the vicinity of Cheltenham, ... are there pourtrayed. The whole interspersed with anecdotes, etc",blbooks
1818,"Chemin du désert, ou itinéraire et description de l'ermitage du Mont-d'Or, etc",blbooks
1818,"Childe Harold's Monitor; or, Lines occasioned by the last canto of Childe Harold, including hints to other contemporaries [By Francis Hodgson.]",blbooks
1818,Childe Harold's Pilgrimage to the Dead Sea: Death on the Pale Horse: and other poems,blbooks
1818,Childe Harold's Pilgrimage. Canto the fourth,blbooks
1818,Deborah. A poem,blbooks
1818,"Demetrius, the Hero of the Don. An epick poem",blbooks
1818,"Eiegiac Lines on the Death of ... Sophia Charlotte, Queen of Great Britain",blbooks
1818,Elegiac Sonnets and other poems,blbooks
1818,Elegy on the ... death of ... the Princess Charlotte ... With lines on the death of J. Tweddell,blbooks
1818,Elijah: a poem. By a Lady [Miss R. Richings],blbooks
1818,"Essay on the Theory of the Earth. Translated ... by Robert Kerr ... With mineralogical notes, and an account of Cuvier's geological discoveries, by Professor Jameson",blbooks
1818,"Extracts from a Journal of Travels in North America, consisting of an account of Boston and its vicinity. By Ali Bey, &c. Translated from the original manuscript [or rather written by S. L. Knapp.]",blbooks
1818,Facts and observations towards forming a new theory of the earth,blbooks
1818,"Familiar Lectures on Moral Philosophy [With a memoir of the author, by Mrs. Barbauld.]",blbooks
1818,"Fazio, a tragedy ... Fifth edition",blbooks
1818,Fazio. A tragedy [In five acts and in verse.],blbooks
1818,"Fragments in Prose and Verse: by a young lady lately deceased (Elizabeth S- [i.e. Smith]) . With some account of her life and character, by the author of 'Sermons on the Doctrine and Duties of Christianity' [Miss Henrietta Maria Bowdler]",blbooks
1818,"France ... Third edition, with additional notes",blbooks
1818,G. F.'s Coventry [An account of the fraternity of G. F. in Coventry. By T. Sharp.],blbooks
1818,"Geological and mining survey of the Connaught Coal District, in Ireland",blbooks
1818,"Geology, and other poems",blbooks
1818,"Gleanings and Remarks: collected during many months of residence at Buenos-Ayres, and within the Upper Country; with a prefatory account of the expedition from England, until the surrender of the ... Cape of Good Hope. With a map, etc",blbooks
1818,Gravity and Levity [sketches],blbooks
1818,"Greenland, the adjacent seas, and the North-West Passage to the Pacific Ocean, illustrated in a voyage to Davis's Strait, during the summer of 1817",blbooks
1818,"Greenland: being extracts from a journal kept in that country in ... 1770 to 1778. ... to which is prefixed, an introduction containing some accounts of the manners of the Greenlanders, and of the mission in Greenland ... by G. Fries. Translated from the German [by H. E. Lloyd]",blbooks
1818,"Guy Mannering; or, the Gipsey's Prophecy: a musical play in three acts [founded on Sir Walter Scott's 'Guy Mannering'] . Second edition",blbooks
1818,"Harmonica; or, elegant extracts of English, Scotch, and Irish melodies, etc",blbooks
1818,Harvest; a poem: with other poetical pieces,blbooks
1818,"Hints on the Propriety of establishing a Typographical Society in Newcastle upon Tyne [Signed: J. T. B, i.e. John Trotter Brockett.]",blbooks
1818,Hints on the topography of Wiltshire. (Queries submitted ... with a view to promote a General History of the County.),blbooks
1818,Histoire de l'insurrection des esclaves dans le nord de Saint-Domingue,blbooks
1818,"Historical Account of Discoveries and Travels in Africa, by the late J. Leyden, enlarged and completed to the present time, with illustrations ... by H. Murray",blbooks
1818,"History of the Untied States, from their first settlement as English Colonies ... to ... 1808 ... Continued to the Treaty of Ghent by S. S. Smith, D.D. ... and other ... gentlemen ... Second edition, revised, etc",blbooks
1818,Horæ Viaticæ [A poem. Eng. With notes.],blbooks
1818,"Iceland; or the journal of a residence in that Island during the years 1814 and 1815, ... With an introduction and appendix, ... a map and engravings",blbooks
1818,Illustrations of some institutions of the Mahratta People,blbooks
1818,"Illustrations of the history and antiquities of St. Michael's Church, Coventry, from original ... documents. (St. Mary's Hall, Coventry-St. Nicholass's Church, Coventry.) [With a map of Coventry.]",blbooks
1818,"Illustrations of the history and antiquities of the Holy Trinity Church, Coventry, from original ... documents",blbooks
1818,"Introduction to the original delineations, topographical, historical, and descriptive, intituled The Beauties of England and Wales [by E. W. Brayley, J. Britton and others] . Comprising observations on the history and antiquities of the Britons; the Romans in Britain; the Anglo-Saxons; the Anglo-Danes; and the Anglo-Normans; together with remarks on the progress of ecclesiastical, military and domestic architecture in succeeding ages [With maps.]",blbooks
1818,"Journal of Travels in the United States of North America and Lower Canada performed in the year 1817, etc",blbooks
1818,"Journal of a Visit to South Africa, in 1815, and 1816. With some account of the Missionary Settlements of the United Brethren, near the Cape of Good Hope",blbooks
1818,"Journey through Asia Minor, Armenia, and Koordistan in the years 1813 and 1814. With remarks on the Marches of Alexander, and Retreat of the Ten Thousand",blbooks
1818,"Justice triumphant; or, the Organ in the Suds. A farce of three acts [and in prose]",blbooks
1818,"Juvenal's tenth and thirteenth Satires, translated by E. L. Swift",blbooks
1818,"Karamania, or, a brief description of the South Coast of Asia-Minor and of the remains of antiquity. With plans, views, etc",blbooks
1818,"Kenilworth Castle, and other poems",blbooks
1818,"La Scava; or, Some account of an excavation of a Roman town on the hill of Chatelet, in Champagne, between St. Dizier and Joinville, discovered in the year 1772 [an abridged translation of P. C. Grignon's 'Bultin [sic] des fouilles ... d'une ville romaine, sur la petite montaigne du Chatelet'] : to which is added, a journey to the Simplon by Lausanne, and to Mont Blanc, through Geneva. By the author of 'Letters from Paris in 1791-2' [i.e. Stephen Weston], etc",blbooks
1818,"Lalla Rookh, an oriental romance ... Third edition",blbooks
1818,Lamento del Tasso ... Recato in italiano da M. Leoni,blbooks
1818,"Lancashire: or, Original delineations, topographical, historical, and descriptive, of that county ... Illustrated with fourteen engravings and a map",blbooks
1818,"Letters from Illinois ... Illustrated by a map of the United States shewing Mr. Birkbeck's journey from Norfolk to Illinois, and a map of English Prairie and the adjacent country ... Second edition",blbooks
1818,"Letters of a Prussian Traveller; descriptive of a tour through Sweden, Prussia, Austria, Hungary, Istria, the Ionian Islands, Egypt, Syria, Cyprus, Rhodes, the Morea, Greece, Calabria, Italy, the Tyrol, the Banks of the Rhine, Hanover, Holstein, Denmark, Westphalia, and Holland. Interspersed with anecdotes of distinguished characters and illustrations of political occurrences",blbooks
1818,Letters on the West Indies,blbooks
1818,"Lines on the Death of ... the Princess Charlotte of Wales: to which was adjudged the prize, proposed by the Provost and Senior Fellows of Trinity College Dublin, etc",blbooks
1818,Lines on the Death of Her Royal Highness the Princess Charlotte,blbooks
1818,"London; or the Triumph of quackery. A satirical poem. By Tim Bobbin, the Younger",blbooks
1818,Madeline! a tale [In verse.],blbooks
1818,Meditations of a Neophyte [In verse.],blbooks
1818,"Messiah exalted, dispensing Blessings to the Nations. A sermon, etc",blbooks
1818,Miscellanea,blbooks
1818,"Miscellaneous Poems, by H. Saint Clair ... translated by himself from his own original French poems",blbooks
1818,"Miscellaneous Poems, extracted from the Records of the Circulation Club at Edinburgh. By A. D",blbooks
1818,Monody on the death of the Princess Charlotte of Wales,blbooks
1818,"More News from Venice, by Beppo, a noble Venetian. Translated from the original, by Julius [In verse. A satire on Lord Byron.]",blbooks
1818,"Narrative of a Journey in the Interior of China, and of a voyage to and from that country, in the years 1816 and 1817; containing an account of the most interesting transactions of Lord Amherst's Embassy to the Court of Pekin, etc [With plates and maps.]",blbooks
1818,Narrative of a Voyage to Senegal in 1816; comprising an account of the Shipwreck of the Medusa ... With the notes of M. Bredif,blbooks
1818,"Narrative of an Expedition to explore the river Zaire, usually called the Congo, in South Africa, in 1816 under the direction of Captain J. K. Tuckey, R.N : To which is added, the journal of Professor Smith; some general observations on the country and its inhabitants; and an appendix: containing the natural history of that part of the kingdom of Congo through which the Zaire flows. (Observations on Professor C. Smith's collection of plants from the vicinity of the river Congo, by R. Brown.) [Edited by Sir J. Barrow.]",blbooks
1818,"Narrative of my Captivity in Japan, etc. To which is added, an account of voyages to the coasts of Japan, and of my negociations ... for the release of the author, ... by Capt. Rikord",blbooks
1818,"Narrative of the expedition, which sailed from England in 1817, to join the South American Patriots, etc",blbooks
1818,Nieuwe Bijdrage tot de geschiedenis der Kruisvaarten in hare betrekking tot ons Vaderland. Door Mr. P. D. W. V. Z [i.e. P. de Wakker van Zon.],blbooks
1818,"Notes on a journey in America, from the coast of Virginia to the territory of Illinois ... The third edition",blbooks
1818,Nugae Canorae. (Poems.),blbooks
1818,"Observations made during a Tour in 1816 and 1817, through that part of the Netherlands which comprises Ostend, Bruges, Ghent, Brussels, Malines, and Antwerp; With remarks on the works of art in carving, painting, and sculpture, and enquiries into the present state of agriculture, political economy, literature, the arts and laws, government and religion ... Original anecdotes relative to the Battle of Waterloo, etc",blbooks
1818,"Observations on Emigration to British America, and the United States",blbooks
1818,Odes to the Rágas; and other poems,blbooks
1818,"Phrases. Specimen of an arrangement of English phrases, faithfully collected from the works of our principal poets, from the time of Chaucer to the present period [By J. Jermyn.]",blbooks
1818,"Poem, in commemoration of the late national loss in the sudden and lamented decease of Her Royal Highness the Princess Charlotte Augusta of Wales ... and in recommendation of associations for rendering assistance to the lying-in-poor at their own habitations, etc",blbooks
1818,"Poems, by an Amateur [i.e. Bernard Barton]",blbooks
1818,"Poyet, Architecte, etc. (À Messieurs de l'Académie Royale des Beaux Arts.) [An appeal for support in carrying out the author's plan for building an iron bridge opposite the Hôtel des Invalides.]",blbooks
1818,"Projet d'éléments d'idéologie à l'usage des écoles centrales de la République française. (pt. 2. Grammaire.-pt. 3. Logique.-pt. 4, 5. Traité de la volonté et de ses effets.)",blbooks
1818,"Proposals for publishing by subscription, Bibliotheca Britannica; or, a general index to the literature of Great Britain and Ireland, etc",blbooks
1818,"Prospectus and Specimen of an intended National Work, by William and Robert Whistlecraft ... intended to comprise the most interesting particulars relating to King Arthur and his Round Table [By John Hookham Frere.] Second edition",blbooks
1818,"Psyche: or, the Soul, a poem. In seven cantos",blbooks
1818,"Ralph Royster Doyster, a comedy [in five acts, in verse, by N. Udall]",blbooks
1818,Rambles in Italy in the years 1816-17,blbooks
1818,Rational Reform on Constitutional Principles; addressed to the good sense of the English Nation,blbooks
1818,"Recollections abroad, during the years 1790, 1791 [Italy, the Tyrol, etc.] F.P",blbooks
1818,"Religio Christiani, a churchman's answer to 'Religio Clerici' [by Edward Smedley] [In verse.]",blbooks
1818,"Religio Clerici, a churchman's epistle [By Edward Smedley. In verse.]",blbooks
1818,"Report from the Committee to whom the Petitions presented to the House of Commons from the Royal Burghs of Scotland (in 1793), together with the Accounts and Papers, were referred",blbooks
1818,"Respect dû à la tête couronnée, ou Exposé ... des grands évènements relatifs à la Pologne, en réponse aux écrits calomniant la mémoire du feu Stanislas Auguste, dernier Roi électif de Pologne",blbooks
1818,Resurgam. Christ the Hope of Glory [A poem.],blbooks
1818,"Retribution; or, the Chieftain's daughter. A tragedy, in five acts ... Second edition",blbooks
1818,"Revenge, or the Novice of San Martino, a tragedy [in five acts and in verse]",blbooks
1818,"Rob Roy Macgregor, or Auld Lang Syne! A musical drama, in three acts. Founded on the popular novel of 'Rob Roy.'",blbooks
1818,"Rome, Naples and Florence in 1817. Sketches of the present state of society, manners, arts, literature, &c. in these celebrated cities",blbooks
1818,"Samor, Lord of the Bright City. An heroic poem ... Second edition",blbooks
1818,Second Series,blbooks
1818,"Sensibility, the Stranger, and other poems",blbooks
1818,"Sigesmar and the Switzer; a melo-drama, in two acts [and in prose]",blbooks
1818,Sketches of America. A narrative of a journey of five thousand miles through the Eastern and Western States of America ... with remarks on Mr. Birkbeck's 'Notes' and 'Letters.' Second edition,blbooks
1818,Sketches of the Philosophy of Life,blbooks
1818,"Sketches of the character, conduct, and treatment of the Prisoners of War at Auxonne, Longwy, etc. from ... 1810 to 1814. With an account of the Epidemic, as it appeared in the latter place, in 1813",blbooks
1818,Sonnets and other poems,blbooks
1818,"Spanish America; or, a Descriptive, historical and geographical account of the dominions of Spain in the western hemisphere, etc [With maps.]",blbooks
1818,"Sports of Love, in six poems and six etchings",blbooks
1818,"Statement by the Committee of the inhabitants of the City of Edinburgh, appointed at the general meeting ... held on 2d December 1817, upon the subject of the North Bridge Buildings. MS. note [by Lord II. Cockburn]",blbooks
1818,The Anglo-Cambrian; a poem in four cantos,blbooks
1818,"The Antiquities of London; comprising views and historical descriptions ... Also anecdotes of eminent persons ... Chiefly from the works of T. Pennant ... Second edition, etc",blbooks
1818,"The Apostate, a tragedy, in five acts [in prose] . Third edition",blbooks
1818,"The Appeal: a tragedy, in three acts, etc [In verse. By John Galt.]",blbooks
1818,The Arctic Expeditions. A poem,blbooks
1818,"The Bard's Lament, a vision; and other poems sacred to the memory of the Princess Charlotte",blbooks
1818,"The Big Wigs Outwitted!! The extraordinary Trial of Miss Mary Ann Ticklewig; or, truth no libel [A skit in verse on the trial of Mary Ann Tocker for libel at Launceston.]",blbooks
1818,"The Brighton Ambulator, containing historical and topographical delineations of the town, from the earliest period to the present time",blbooks
1818,The Buonapartiad: a poem,blbooks
1818,"The Campaign of 1815; or, a narrative of the military operations which took place in France and Belgium during the Hundred Days, etc",blbooks
1818,"The Castle of Paluzzi; or, the Extorted Oath; a serious drama, in two acts [and in prose]",blbooks
1818,"The Dragon Knight. A poem, in twelve cantos",blbooks
1818,The Dramatic Scorpion. A satire,blbooks
1818,"The Emigrant's Guide to the United States of America; containing the best advice and directions respecting the voyage, preservation of health, choice of settlement, etc",blbooks
1818,"The Emigrant's Guide to the Western and Southwestern States and Territories: comprising a geographical and statistical description of the States of Louisiana, Mississippi, Tennessee, Kentucky, and Ohio; the Territories of Alabama, Missouri, Illinois, and Michigan; and the western parts of Virginia, Pennsylvania, and New-York ... Accompanied by a map of the United States, etc",blbooks
1818,"The Gazette Extraordinary; containing a full ... account of the ... Battles ... between the Legitimates ... and the Independents, ... being a ... translation of the ... dispatches transmitted by ... Don P. MacAndrew Saint David O'Thunderer [A satirical tract relating to the Southwark Election, 1818.]",blbooks
1818,"The Gentleman: a Satire [in verse by G. A. Rhodes] written during the years 1812, 1813, 1814, and 1815 [With notes.]",blbooks
1818,"The Green Man: a comedy, in three acts ... From the French of M.M. D'Aubigny et Poujol, by Richard Jones",blbooks
1818,"The Hill of Caves, with other poems",blbooks
1818,"The History of Chilton in the County of Bukingham [By Thomas Delafield. A separate issue of Appendix no. 2 to the 1818 edition of 'Parochial Antiquities' by White Kennet, Bishop of Peterborough.]",blbooks
1818,"The History of Edinburgh, from the earliest accounts, to ... 1780 ... To which is added, a sketch of the improvements of the city, from 1780 to 1816. Embellished with an elegant plan of the city",blbooks
1818,"The History of England ... Embellished with engravings on copper and wood, from Thurston's designs",blbooks
1818,The History of Greece,blbooks
1818,The History of the Decline and Fall of the Roman Empire ... A new edition [With a portrait.],blbooks
1818,The Lamentations of the Empire: a poem on the death of Her Royal Highness the Princess Charlotte,blbooks
1818,"The Last Will and Testament, an original poem, etc",blbooks
1818,"The Laws and Privileges of the Company of Vintners, etc",blbooks
1818,The Minstrel of the Glen; and other poems,blbooks
1818,"The New English Drama, with prefatory remarks, biographical sketches, and notes ... with ... stage directions. ... Edited by W. O",blbooks
1818,"The Oxford Spy; a dialogue, in verse.- (Dialogue the second-fourth.-Appendix.) [By James Shergold Boone.]",blbooks
1818,"The Oxford University and City Guide, on a new plan ... To which is added a guide to Blenheim, Nuneham, and the newly-discovered Roman Villa near Northleigh",blbooks
1818,"The Path of Duty, a moral tale in four books; Pleasing Recollections derived from a Tour in Monmouthshire; Essays ... with some lighter pieces",blbooks
1818,"The Political State of the British Empire; containing a general view of the domestic and foreign possessions of the crown; the laws, commerce, revenues, offices and other establishments, civil and military",blbooks
1818,"The Poll for Members of Parliament ... June, 1818, etc",blbooks
1818,"The Possibility of Approaching the North Pole asserted ... A new edition. With an appendix, containing papers on the same subject and on a North West Passage, by Colonel Beaufoy, F.R.S. Illustrated with a map of the North Pole ... Second edition",blbooks
1818,"The Progress of Truth, and other poems",blbooks
1818,The Recluse of the Pyrenees. A poem,blbooks
1818,"The Rendezvous; an operetta, in one act, etc [Adapted from the French of C. B. Fagan.]",blbooks
1818,"The State Prisoner; or, the Fortress of Guntzbourg; a drama, in three acts [and in prose]",blbooks
1818,"The Suffolk Garland: or, a collection of poems, songs, tales, etc. relative to that county",blbooks
1818,The Temple of Truth. A poem in five cantos,blbooks
1818,"The Warning Voice, a sacred poem, in two cantos; addressed to infidel writers of poetry",blbooks
1818,"The Works of Hannah More, including several pieces never before published",blbooks
1818,"The abridgement or summarie of the Scots chronicles ... Newly inlarged, corrected and amended [The dedicatory epistle signed: I. M, i.e. John Monipennie.]",blbooks
1818,"The harmonica, etc",blbooks
1818,"The history of England, from the Revolution to the death of George the Second. Designed as a continuation of Mr. Hume's History ... A new edition, with the author's last corrections and improvements",blbooks
1818,"The prisoner of Chillon, and other poems",blbooks
1818,"Three Poems, not included in the Works of Lord Byron. Lines to Lady J-. The Ænigma [by Catherine Maria Fanshawe] . The Curse of Minerva",blbooks
1818,"Translations from Camoens and other Poets, with original poetry. By the author of 'Modern Greece' [i.e. Felicia D. Browne, afterwards Hemans], etc",blbooks
1818,"Travels from Vienna through Lower Hungary; with some remarks on the state of Vienna during the Congress, in the year 1814 [With plates and maps.]",blbooks
1818,"Travels in Canada and the United States, in 1816 and 1817 [With Map.]",blbooks
1818,"Travels in the United States of America in 1806, 1807, 1819-10 including an account of passages betwixt America and Britain, and travels through various parts of Great Britain, Ireland, and Upper Canada, etc",blbooks
1818,View of the State of Europe during the Middle Ages,blbooks
1818,"Views of the Seats of Noblemen and Gentlemen in England, Wales, Scotland and Ireland. L.P",blbooks
1818,Vignettes: in verse,blbooks
1818,Violanthe: a tale of the twelfth century; and other poems [By Henry B. Henderson.],blbooks
1818,"Voyage of His Majesty's Ship Alceste, along the coast of Corea, to the island of Lewchew ... Second edition",blbooks
1818,"Well met, Gossip; or, 'Tis Merry when Gossips meet. Newly enlarged with very merry songs, pleasant for maids, wives, and widdows: and delightfull to all that shall read it [By S. Rowlands.] B.L",blbooks
1818,What is Genius? a poem,blbooks
1818,"[1818. April 8.] Sess. 1818. 58c Geo. III. An Act to enable the Trustees of Saint Paul's School in the City of London, to purchase buildings and land adjoining or near to the said school, for the better accommodation of the scholars, etc",blbooks
1818,Œuvres complètes ... Nouvelle édition,blbooks
1818,Le Journal des Débats politiques et littéraires,bnfnewspaper
1818,"Nederlandsche bezittingen in Azia, Amerika en Afrika",dbnl
1818,Vaderlandsche letteroefeningen. Jaargang 1818,dbnl
1818,'s Gravenhaagsche courant,delpher
1818,Nederlandsche staatscourant,delpher
1819,Alexandria gazette &amp; daily advertiser. [volume] (Alexandria [Va.]) 1817-1822,american_stories
1819,"Edwardsville spectator. [volume] (Edwardsville, Ill.) 1819-1826",american_stories
1819,Elizabeth-Town gazette.,american_stories
1819,"Elizabeth-Town gazette. [volume] (Elizabeth-Town, N.J.) 1818-1821",american_stories
1819,"Martinsburgh gazette. [volume] (Martinsburgh, Va. [W. Va.]) 1810-1825",american_stories
1819,"Richmond enquirer. [volume] (Richmond, Va.) 1815-1867",american_stories
1819,The Alexandria herald. [volume] (Alexandria [Va.]) 1811-1826,american_stories
1819,The Portland gazette.,american_stories
1819,"The Portland gazette. [volume] (Portland, Me.) 1818-1824",american_stories
1819,"The Rhode-Island Republican. [volume] (Newport, R.I.) 1809-1841",american_stories
1819,"Winchester gazette. [volume] (Winchester, Va.) 18??-1826",american_stories
1819,A Churchman's Second Epistle. By the author of Religio Clerici [i.e. Edward Smedley] [In verse.] With notes and illustrations,blbooks
1819,"A Classical Tour through Italy and Sicily; tending to illustrate some districts, which have not been described by Mr. Eustace in his Classical Tour ... Second edition",blbooks
1819,"A History of the United States before the Revolution, with some account of the Aborigines",blbooks
1819,"A Narrative of the expedition to Algiers in the year 1816, under the command of ... Admiral Lord Viscount Exmouth. (Itinerary, and continuation of the introduction.)",blbooks
1819,A New Canto [By Lady Caroline Lamb.],blbooks
1819,"A Nineteenth Century and Familiar History of the lives, loves, and misfortunes of Abeillard and Heloisa ... A poem ... Illustrated with ten engravings. By Robert Rabelais, the Younger",blbooks
1819,"A Peep at Deans, Chapters, and very wise Archdeacons; in a letter to the ... Lord Mayor and Corporation of ... York. By the Old Enquirer [i.e. William Atkinson]",blbooks
1819,A Roland for an Oliver: a farce in two acts,blbooks
1819,A Select Collection of Views and Ruins in Rome and its vicinity. Eng. & Fr. L.P,blbooks
1819,"A Statistical, historical, and political Description of the Colony of New South Wales, and its dependent Settlements in Van Diemen's Land, etc",blbooks
1819,"A Topographical and Historical Description of the County of York ... Illustrated, etc",blbooks
1819,"A View of the Lead Mines of Missouri, including some observations on the mineralogy, geology, geography, antiquities, soil, climate, population and productions of Missouri and Arkansaw, and other sections of the Western Country",blbooks
1819,"A Voyage of Discovery, made under the orders of the Admiralty, in his Majesty's ships Isabella and Alexander for the purpose of exploring Baffin's Bay, and enquiring into the possibility of a North-West Passage. (Appendix, etc.)",blbooks
1819,"A Voyage to South America and the Cape of Good Hope in His Majesty's Brig Protector. (Appendix containing official documents relative to the capture of the Cape of Good Hope, etc.)",blbooks
1819,"A brief summary [by Sir C. Sharpe] of the contents of a manuscript formerly belonging to [and written by,] the Lord William Howard of Naworth",blbooks
1819,"A classical and topographical Tour through Greece, during the years 1801, 1805, and 1806",blbooks
1819,"A clear and concise statement of New York and the surrounding country, containing a faithful account of ... impositions ... practised upon British emigrants, etc",blbooks
1819,"A compendious and complete system of Modern Geography. Or a view of the present state of the World. Being a faithful abridgement of the American Universal Geography (edition of 1812,) with corrections and additions. ... Illustrated by a representation of the Solar System, and six maps of the principal divisions of the Globe",blbooks
1819,"A critical examination of the first principles of geology, in a series of essays",blbooks
1819,"A description of the Valley of Chamouni, in Savoy",blbooks
1819,"A description of the western islands of Scotland, including the Isle of Man : comprising an account of their geological structure; with remarks on their agriculture, scenery, and antiquities",blbooks
1819,"A historical and descriptive view of the Parishes of Monkwearmouth and Bishopwearmouth and the Port and Borough of Sunderland, etc",blbooks
1819,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world ... The astronomical part by James Ferguson, F.R.S, to which have been added the late discoveries of Dr. Herschel ... Illustrated with a correct set of maps, engraved from the most recent observations and draughts of geographical travellers. The twentieth edition, corrected and considerably enlarged",blbooks
1819,"A series of views in Islington and Pentonville, from original drawings, made in the year 1818, by Augustus Pugin, with a description of each subject by Edward Wedlake Brayley",blbooks
1819,"A short Account of Mont Blanc and the Valley of Chamouni, now exhibiting in models, in relief, by J. B. Troye, etc",blbooks
1819,A statistical account of the county of Middlesex in Connecticut,blbooks
1819,A tour through the Western Country ... published for the use of emigrants,blbooks
1819,"Abrégé des révolutions de l'ancien gouvernement françois. Ouvrage élémentaire, extrait de l'Abbé Dubos et de l'Abbé Mably, par Thouret ... Seconde édition [Edited by Guillaume F. A. Thouret.]",blbooks
1819,"Airs, choruses, etc. etc. in the new dramatick legend call'd the G. K, or, the Giant-Mountains, etc",blbooks
1819,"Almegro; a poem, in five cantos",blbooks
1819,"Ambition, a poetical essay: by Beppo Cambrienze",blbooks
1819,"An Abridgment of the Report from the Select Committee of the House of Commons, on the Highways of the Kingdom",blbooks
1819,"An Historical Sketch of the Progress of Knowledge in England, from the conversion of the Anglo-Saxons, to the end of the reign of Queen Elisabeth [With a portrait.] L.P",blbooks
1819,"An appeal from the judgments of Great Britain respecting the United States of America. Part First, containing an historical outline of their merits and wrongs as colonies; and strictures upon the calumnies of the British writers",blbooks
1819,"An essay concerning human understanding ... The twentieth edition, etc",blbooks
1819,An essay on the instruction and amusements of the blind [Translated from the French.] With engravings,blbooks
1819,An history of Birmingham ... With a new introduction by Christopher R. Erington,blbooks
1819,"Annals of Ireland, [from Sept. 16, 1643 to Jan. 15, 1653,] Ecclesiastical, Civil, and Military. (The Faith of Catholics: [a review of 'The Faith of Catholics,' etc. by Messrs. Berington and Kirk.])",blbooks
1819,"Annals of Peterhead, from its foundation to the present time ... With plates, engraved by the author",blbooks
1819,Areopagitica [A facsimile of the 1644 edition.],blbooks
1819,"Benjamin the Waggoner, a ryghte merrie and conceited tale in verse, etc [The introduction signed: Peter Plague'em. A parody on William Wordsworth by John Hamilton Reynolds?]",blbooks
1819,Beppo in London : a metropolitan story,blbooks
1819,Childe Harold's Pilgrimage. A romaunt [Cantos I and II. With fourteen other poems.],blbooks
1819,"Clio's Protest; or, The Picture Varnished ... With other poems [Preceded by The Bath Picture; or a slight sketch of its beauties in 1771. A ballad by Mr. Fitzpatrick.]",blbooks
1819,Don Juan [Cantos I. and II.],blbooks
1819,"Emigration; a poem, in imitation of the third Satire of Juvenal",blbooks
1819,Epistle [in verse] to T. Moore Esq. in imitation of the thirteenth Satire of Juvenal,blbooks
